URL, Price, Title, Author, Stars, Ratings Count, Reviews Count, Language, Binding, Publisher, Genre, ISBN10, ISBN13(Double Click to view), Pages, Edition
https://www.flipkart.com/our-knowledge-external-world/p/itmfc4vjwudfysbk?pid=9780415473774&lid=LSTBOK9780415473774KYKKRY&marketplace=FLIPKART&srno=s_37_1463&otracker=categorytree%0A&fm=organic&iid=3598df0a-3fed-41b8-986d-7a0d85d336e2.9780415473774.SEARCH&qH=7d8949bcbf85067f, Rs: 492, Our Knowledge of the External World,  Russell Bertrand,4.8,4,0,English,Paperback,Taylor & Francis Ltd,Philosophy, 0415473772,9780415473774 ,214, 
https://www.flipkart.com/socrates-against-athens-philosophy-trial/p/itmczz6uhjaqngwq?pid=9780415926546&lid=LSTBOK9780415926546LJ62JS&marketplace=FLIPKART&srno=s_37_1464&otracker=categorytree%0A&fm=organic&iid=98235ce3-b601-4221-9db5-5c38b0697c74.9780415926546.SEARCH&qH=7d8949bcbf85067f, Rs: 2849, Socrates Against Athens: Philosophy on Trial,  James A. Colaiaco, , , ,English,Paperback,Routledge Chapman & Hall, , 0415926548,9780415926546 ,278,2001
https://www.flipkart.com/morality-social-criticism/p/itmdyemhpcw4takh?pid=9781403938220&lid=LSTBOK9781403938220ZTYDMH&marketplace=FLIPKART&srno=s_37_1465&otracker=categorytree%0A&fm=organic&iid=080eb403-f181-4b80-8ca9-8cc33fd8e20f.9781403938220.SEARCH&qH=7d8949bcbf85067f, Rs: 2695, Morality and Social Criticism,  Amesbury Richard, , , ,English,Hardcover,Palgrave USA,Philosophy, 1403938229,9781403938220 ,214, 
https://www.flipkart.com/greatest-miracle-world/p/itmfcfh3enh4ssnh?pid=9780553279726&lid=LSTBOK9780553279726G95ZVT&marketplace=FLIPKART&srno=s_37_1466&otracker=categorytree%0A&fm=organic&iid=0c6e7137-cf03-4c3a-8376-5c30301ad0ba.9780553279726.SEARCH&qH=7d8949bcbf85067f, Rs: 325, The Greatest Miracle in the World,  Og Mandino,5,4,0,English,Paperback,Penguin,Religion, 0553279726,9780553279726 , , 
https://www.flipkart.com/the-communist-postscript/p/itme4t2dwsvhjhge?pid=9781844674305&lid=LSTBOK9781844674305A4POFV&marketplace=FLIPKART&srno=s_37_1467&otracker=categorytree%0A&fm=organic&iid=730c9420-ca51-4d4e-9391-694c31cf0742.9781844674305.SEARCH&qH=7d8949bcbf85067f, Rs: 557, The Communist Postscript,  Groys Boris, , , ,English,Hardcover,Verso Books,Philosophy, 1844674304,9781844674305 ,112, 
https://www.flipkart.com/volume-12-tome-ii-kierkegaard-s-influence-literature-criticism-art/p/itmfbnyj7m4hfyqs?pid=9781138279742&lid=LSTBOK97811382797424ETZJK&marketplace=FLIPKART&srno=s_37_1468&otracker=categorytree%0A&fm=organic&iid=25f81131-ad80-48da-bc3b-1f248479c490.9781138279742.SEARCH&qH=7d8949bcbf85067f, Rs: 3609, Volume 12- Tome II: Kierkegaard's Influence on Literature- Criticism and Art,  Stewart Jon, , , ,English,Paperback,Taylor & Francis Ltd,Philosophy, 1138279749,9781138279742 ,282, 
https://www.flipkart.com/the-communist-manifesto/p/itmfcyvxvuh5ubvm?pid=9789381841457&lid=LSTBOK9789381841457RJSHFT&marketplace=FLIPKART&srno=s_37_1469&otracker=categorytree%0A&fm=organic&iid=f8d0a565-6929-46da-9eee-72e3865dce99.9789381841457.SEARCH&qH=7d8949bcbf85067f, Rs: 150, The Communist Manifesto,  Marx Karl,4,48,6,English,Paperback,Grapevine India Publishers,Political Science, 9381841454,9789381841457 , , 
https://www.flipkart.com/third-way-discourse-european-ideologies-twentieth-century/p/itmdvfmtgz5pyc9q?pid=9780748615612&lid=LSTBOK97807486156125QBK70&marketplace=FLIPKART&srno=s_37_1470&otracker=categorytree%0A&fm=organic&iid=8b5837e6-7fd3-445c-bcfd-e7f285c39938.9780748615612.SEARCH&qH=7d8949bcbf85067f, Rs: 700, Third Way Discourse: European Ideologies in the Twentieth Century,  Professor Steve Bastow James Martin, , , ,English,Paperback,Edinburgh University Press, , 074861561X,9780748615612 ,192,2003
https://www.flipkart.com/ethics-humans-other-animals-introduction-readings/p/itmdx2gpfbepswzs?pid=9780415212427&lid=LSTBOK9780415212427ROZQA3&marketplace=FLIPKART&srno=s_37_1471&otracker=categorytree%0A&fm=organic&iid=90bb623a-2af7-408c-8a1a-db0a95b46da4.9780415212427.SEARCH&qH=7d8949bcbf85067f, Rs: 2243, Ethics- Humans and Other Animals" An Introduction with Readings,  Rosalind Hursthouse, , , ,English,Paperback,T&F, , 0415212421,9780415212427 ,288,2000
https://www.flipkart.com/the-end-of-tradition/p/itme8n27agcerkwr?pid=9780415290418&lid=LSTBOK9780415290418VG9AOV&marketplace=FLIPKART&srno=s_37_1472&otracker=categorytree%0A&fm=organic&iid=49613c18-5590-48c2-9bf7-4fdc64df2e5a.9780415290418.SEARCH&qH=7d8949bcbf85067f, Rs: 4464, The End of Tradition?,  Nezar Alsayyad, , , ,English,Paperback,Routledge, , 0415290414,9780415290418 ,288,2003
